start1,end1,name1,start2,end2,name2
163883514163888200,163883572163888220,4930558K02Rik,163888262163912060,163888305163912130,Pigc
66546303,66546383,Scn7a,152884989,152885077,St6galnac3
110594267,110594347,Ccdc12,133292975,133293063,Arid1a
79947666,79947735,Syngr1,107167081,107167115,Pitpnc1
118674952,118675013,Itga9,123462082,123462159,Sacm1l
121186288,121186378,Oas2,3682122,3682176,Fcer2a
89179707,89179787,Mob1b,8917981889197648,8917984489197710,Dck
8380468,8380548,Fgfr1op,124402410,124402498,Gm20388
69016305,69016385,Rora,127558356,127558444,Abca16
123462006,123462076,Sacm1l,90395142,90395186,Ptprj
8903544189043118,8903548189043158,Muc1,89043179,89043267,Trim46
41148805,41148885,Lrp1b,47691048,47691136,Slk
70363004,70363084,Gm14685,7036104570362976,7036113170362978,Xlr5a
123461997,123462099,Sacm1l,90395167,90395186,Ptprj
48300736,48300816,Csmd3,57595902,57595990,Edc3
95706224,95706245,Ces1d,8621338,8621463,Abat
2943021629447895,2943025229447939,Rps27a,29447966,29448054,1700034F02Rik
85376617,85376662,Wnt7b,18221112,18221223,Zdhhc8
170323849,170323867,Pfdn4,135910799,135910897,Hip1
123462076,123462156,Sacm1l,70963742,70963830,Dlgap1
35181764,35181844,Stom,119948317,119948405,Wnk1
9886445198864648,9886449198864674,Tuba1c,106006933,106006954,Chi3l3
89766359,89766439,Dok6,104862130,104862218,Clns1a
65201752,65201842,Pdcd7,113901597,113901613,Sdk2
72236555,72236635,Timm9,72223429,72223517,Tomm20l
123462015,123462095,Sacm1l,70963682,70963770,Dlgap1
156389969,156390059,0610011L14Rik,94003450,94003532,Fto
109578162,109578288,Cyp46a1,110815734,110815760,Dach2
123461820,123461910,Sacm1l,107471485,107471507,Ahcyl1
132023383,132023420,Auts2,34195048,34195159,Lipm
74799284,74799364,Slc30a6,7482950674835332,7482959074835336,Nlrc4
1784508817849590,1784513517849624,Dgcr2,1784420317844982,1784420817845065,Gm20518
83199935,83200015,Slc4a5,115657180,115657268,2310067B10Rik
64406147,64406227,Xkr6,117956948,117957034,Ksr2
109559999,109560031,Hhipl1,17702624,17702722,5033411D12Rik
58281810,58281888,Sh3rf3,127260142,127260169,Gpat2
28245757,28245884,Opcml,30328980,30328998,Atp13a3
127238854,127238989,Rdh16,55378037,55378057,Nsd1
118967707,118967752,Cacna1c,91757732,91757768,Grip2
143107698,143107778,Gm13040,143107585,143107673,Gm13043
41519047,41519127,Dnaic1,34237473,34237561,Frk
70785656,70785769,Lipc,123462102,123462116,Sacm1l
11144062,11144142,Zc3h7a,5379277,5379365,Camk1d
93631777,93631885,Pcdh9,109047966,109047994,Tomt
18896490,18896533,Hira,11975144,11975242,Tmem67
57975979,57976029,Wdyhv1,62793096,62793194,Pias1
118674952,118675015,Itga9,10087583,10087681,Itih5
91090966,91091046,9930013L23Rik,91449780,91449868,Arnt2
112578192,112578268,Map3k1,5379274,5379342,Camk1d
91772298,91772378,Mdk,9176900191770910,9176908791770912,Chrm4
10397815,10397895,Fhit,104951216,104951306,2410002O22Rik
44176456,44176536,Fbxl5,127104792127225760,127104862127225780,Ank2
41143901,41143981,Ubap2,112616812,112616900,Gm17720
67667647,67667727,Mdga2,124322211,124322299,Sema6d
165116186,165116209,Elmo2,156521566,156521664,Dlgap4
52796083,52796163,Ap4s1,5279618352880638,5279620052880709,Hectd1
123462036,123462116,Sacm1l,70963693,70963781,Dlgap1
19314978,19315095,Magi2,15334510,15334541,Kcnb2
72684063,72684153,Zzef1,97335208,97335223,Eda
122758135,122758181,Sox6,152061774,152061844,Gm15155
123462080,123462160,Sacm1l,70963743,70963831,Dlgap1
118333932,118334022,Cntnap5a,21434182,21434258,Smarca4
109544833,109544932,Hhipl1,3647946336483980,3647947336483985,Snx31
3417920,3418010,Smtn,107182344,107182358,Chrdl2
108197761,108197860,Celsr2,36017705,36017744,Htra3
118674952,118674984,Itga9,123462082,123462179,Sacm1l
4048860,4048940,Oxct1,93015824,93015912,Lrrfip1
101902195,101902314,Tbc1d4,91706125,91706139,Ssbp2
16160130,16160146,Obox3,28925023,28925120,Ntm
134624794,134624874,Il1rapl2,110388269,110388357,Zdhhc17
69061101,69061181,Rora,43691432,43691521,Tmem8b
123461997,123462077,Sacm1l,109583726,109583814,Cyp46a1
147083191,147083271,Cdk8,84859424,84859512,Exoc6b
25298712,25298781,Abca2,25157276,25157348,Bai3
132071324,132071397,5730494N06Rik,132072003132075490,132072037132075550,Pcna
57595910,57595990,Edc3,52007857,52007946,Gm7247
78350927,78351007,Fut8,123461909,123461997,Sacm1l
104459510,104459635,Cstf3,178955267,178955281,Akt3
58782235,58782315,Mtss1,63234531,63234619,2010111I01Rik
26036262,26036366,Rab40c,6536007,6536036,Slc22a12
89766359,89766439,Dok6,104862130,104862218,Clns1a
4952018849523521,4952021249523587,Ncam1,68231007,68231024,Mdga2
136713502,136713582,Mkks,136756092,136756180,2210009G21Rik
22401832,22401922,Etv5,116023408,116023428,Fbf1
135837235,135837368,Grin2b,64178045,64178074,Asap1
76542668,76542748,Mctp1,35384463,35384551,Ddx39b
49096266,49096346,Grik2,91943410,91943498,Iqca
17280510,17280590,Pi4ka,17280366,17280454,Tmem191c
136625030136625280,136625051136625340,Syt2,75949467,75949481,Mcm3ap
123461798,123461824,Sacm1l,97686220,97686318,Dlg2
91499983,91500063,Arnt2,47944296,47944384,Csmd3
74179995,74180085,Cep72,122565129,122565189,Usp15
129541936,129541959,Klrd1,49089176,49089274,Kcnip4
13118065,13118155,Cask,123969067,123969085,Diablo
57011748,57011828,Gria1,88854209,88854297,Gm2022
72045155,72045235,Rapgef4,7213727772141152e8,721373147214117e9,B230120H23Rik
110281286,110281332,Scap,30803801,30803899,Copg2
78350933,78351013,Fut8,123461917,123462005,Sacm1l
18407013,18407075,Comt,100471256,100471354,Foxn3
83773247,83773337,Zswim2,47189173,47189201,Pdcd11
8007810180078330,8007810680078405,Smcr7l,13203758,13203846,Cask
72223433,72223523,Tomm20l,7222352272236528,7222353972236557,Timm9
32645315,32645405,Bach2,113901597,113901613,Sdk2
123461867,123461957,Sacm1l,54189986,54190029,Sfxn1
5550297855503836,5550303155503863,Gm20521,55502292,55502380,Bcl2l2
83200000,83200080,Wdr69,48376428,48376516,Sorcs3
101409360,101409440,Brca1,57595902,57595990,Edc3
20308601,20308617,Cyp2ab1,77064485,77064583,Ssh2
86936969,86937002,Aak1,47788070,47788180,Zfp398
50700938,50701042,Zfp454,8145314,8145360,Car8
46401161,46401241,Psd,46425038,46425126,Tmem180
8528921985289763e8,852892318528979e9,Rab11fip5,8526911785269909,8526915485269960,Sfxn5
78350927,78351007,Fut8,123461932,123462020,Sacm1l
137895222,137895302,Col4a6,79608120,79608208,Ap1s3
76816676,76816756,Ptprd,61692324,61692412,Tspan15
78350922,78351002,Fut8,123461955,123462043,Sacm1l
120941102,120941122,Plbd2,5601051056010987,5601051356011110,Zfp119a
113744807,113744884,Atp2b2,9570866095708776e8,9570869495708834e8,Ces1d
5328069753283528,5328071253283593,Gm9837,53280587,53280675,Shroom1
108548583108549890,108548609108549940,Tmed5,108525511108548500,108525567108548510,Mtf2
83339321,83339401,Ccl5,83335462,83335550,Gm11435
117758575,117758665,Ptprn2,123462082,123462121,Sacm1l
32451739,32451755,Pcyt1a,123461933,123462031,Sacm1l
118674952,118674986,Itga9,123462082,123462155,Sacm1l
74276723,74276829,Xdh,97190572,97190608,Ankdd1b
122559834,122559914,Ccdc63,140496919,140497007,Macrod2
113975578,113975618,Susd5,4556803345568228,4556812445568235,Cdc5l
119019801,119019881,Cacna1c,155411365,155411453,Ttll10
131755485,131755565,Wbscr17,32064792,32064880,Wdr33
11206857,11206913,Prex2,7305361,7305432,Rbfox1
23170778,23170798,Bmper,42282263,42282361,Lrp1b
136384396,136384476,Ankrd5,110060107,110060193,Pde4d
47798420,47798461,Zfp398,75243855,75243953,Ptprn
1258967641259296e11,12589679112592969e10,4930525F21Rik,125893383,125893403,Fgf7
46734219,46734299,Tmed7,46734082,46734170,Ticam2
7519423875264756,7519429475264780,Smyd4,75264814,75264902,Wdr81
117678540,117678564,RP23-268N22.1,117663149,117663248,6030468B19Rik
80642731,80642821,Eef2,168752735168766900,168752740168766900,Zfp64
78350927,78351007,Fut8,123461913,123462001,Sacm1l
3306783,3306863,Prkcc,53400400,53400488,Acat1
4460758944612827,4460759244612842,Mll1,44607489,44607587,Ttc36
127018147,127018227,Dcun1d3,72718924,72719012,Robo1
123462033,123462113,Sacm1l,70963691,70963779,Dlgap1
78058996,78059076,Supt6h,78059256,78059344,Sdf2
36931311,36931391,Tbc1d14,36940134,36940222,D5Ertd579e
19664958,19665038,Dmwd,1964683119655717,1964683919655797,Rsph6a
32233903,32233983,Iws1,65821197,65821285,Csnk1g1
78350925,78351005,Fut8,123461935,123462023,Sacm1l
123462053,123462082,Sacm1l,24999517,24999615,Zmat4
7139255571400540,7139259971400576,Opn1mw,7140065571401727,7140072671401744,Tex28
49505249,49505329,Kcnip4,58680071,58680159,Cpox
8482797184828424,8482799584828480,Atp5j,5818403,5818489,Gck
123462018,123462098,Sacm1l,70963686,70963774,Dlgap1
123462031,123462082,Sacm1l,22411731,22411829,Etv5
89642523,89642613,Adck1,156583645,156583684,Negr1
137517303,137517393,Ap1s1,103990895,103990913,Scel
17481793,17481873,Csmd1,20398632,20398721,Araf
32811145,32811165,Lrsam1,32817382328184264e7,32817389328185045e7,Rpl12
10698613,10698703,Cpa6,97190545,97190601,Ankdd1b
21589986,21590004,Kank2,7436525,7436623,AI846148
17086615,17086672,Ypel1,17086822,17086920,Ppil2
16281984,16282064,Vstm2a,65596830,65596919,Wdr19
126295964,126296054,Gm20388,121460312,121460341,Farp1
110374600,110374690,Csrp2,85718275,85718330,Tbc1d9
66119070,66119089,Rab31,86698134,86698227,Dclk2
5310753453344401,5310757153344444,Samd12,53106045,53106133,Ext1
123462120,123462142,Sacm1l,16984779,16984855,Csmd1
77540083,77540163,Nufip2,77538228,77538316,Cryba1
78350926,78351006,Fut8,123461929,123462017,Sacm1l
11144071,11144151,Zc3h7a,56223575,56223663,C230081A13Rik
122600414,122600494,Sqrdl,49843489,49843577,Grin3a
14352811,14352867,Dlgap2,123462122,123462140,Sacm1l
37975263,37975353,Rreb1,98116294,98116331,Cdk12
16916633,16916723,Sae1,156314112,156314132,Negr1
123462014,123462037,Sacm1l,5379267,5379375,Camk1d
136713494,136713574,Mkks,136713599136756060,136713600136756160,2210009G21Rik
78350927,78351007,Fut8,123461932,123462020,Sacm1l
70790207100569,70790377100632,Igfbp1,7109004,7109092,Igfbp3
140570384140575280,140570402140575340,Crocc,140570272,140570360,Mfap2
40137583,40137654,Gm5567,15364751,15364849,Kcnb2
119571853119580670,119571895119580720,Itpka,119584574119585100,119584652119585120,Ltk
72937008,72937088,Eif2c2,72925532,72925620,Chrac1
121560655121562050,121560703121562080,Farp1,94747734,94747811,Dscr3
60334918,60334950,Nbeal1,42965831,42965900,Pou2f3
14897784,14897823,Necab1,35147092,35147164,Glud1
127242658,127242738,Rdh16,64909376,64909464,Dpp8
3382432433824433,3382434633824491,March2,3382324633824298,3382333033824302,Hnrnpm
40541617,40541707,Kctd16,73351652,73351716,Pcdh15
59466477,59466557,Ascc1,59456698,59456786,Anapc16
78350941,78351021,Fut8,123461925,123462013,Sacm1l
155558822,155558892,Agrn,95746059,95746157,Ces1e
123462015,123462095,Sacm1l,70963683,70963771,Dlgap1
78350924,78351004,Fut8,123461915,123462003,Sacm1l
72566708,72566788,Sugp1,72566555,72566643,Mau2
113887477,113887522,Fbxl2,14669168,14669266,Pclo
20451245,20451335,Ubl5,69669747,69669779,Tnk1
47259784726139,47259924726144,Spnb3,25783276,25783374,5730522E02Rik
123462018,123462082,Sacm1l,163779870,163779886,AI848100
123462015,123462095,Sacm1l,70963683,70963771,Dlgap1
123462020,123462100,Sacm1l,70963673,70963761,Dlgap1
72994547,72994627,Eif2c2,42288123,42288211,Lrp1b
88761779,88761859,Gon4l,8874883388761725,8874890288761744,Dap3
72674363,72674453,Pcdh15,16947286,16947365,Sae1
1069129701069132e11,10691297510691326e10,Lrrc42,106915688107009700,106915729107009730,Yipf1
123462014,123462095,Sacm1l,70963689,70963777,Dlgap1
68332752,68332856,D18Ertd653e,67663632,67663675,Mdga2
181095426,181095506,Arfrp1,181088524181095330,181088570181095360,Rtel1
115281864,115281944,Cntnap4,3390091,3390179,A430078G23Rik
89193075,89193155,Gm2042,8918726689193045,8918732389193076,Gm2075
136713482,136713562,Mkks,136756092,136756180,2210009G21Rik
32342855,32342951,Brd4,123462084,123462119,Sacm1l
123462115,123462158,Sacm1l,135931880,135931939,Hip1
47788070,47788151,Zfp398,100208990,100209007,Ttc8
12894217,12894297,Ttc39c,30623296,30623384,Ccdc164
49385531,49385621,Fgd3,5107117,5107180,Ppp1r9a
5525614555380780,5525621155380794,Dclk1,5538084155450966,5538088055451015,Nbea
123462015,123462095,Sacm1l,70963690,70963778,Dlgap1
92439907,92439987,Pdzrn4,95011596,95011684,Slc9a9
72994546,72994627,Eif2c2,5547022,5547110,Camk1d
21273136,21273226,Cdh12,1988380519883923,1988381719883925,A930003A15Rik
20336878,20337000,Etl4,105959238,105959253,Chi3l3
123462021,123462101,Sacm1l,70963673,70963761,Dlgap1
71479306,71479383,Cgnl1,125028912,125029010,Eif2b1
114852015,114852052,Ube3b,5379326,5379369,Camk1d
73605874,73605947,Pcdh15,3762706,3762780,Osbp2
4080349740803739,4080352940803836,Crtam,103096767,103096785,Map3k14
123462015,123462095,Sacm1l,70963672,70963760,Dlgap1
7821475878217149,7821481578217172,Ccdc105,77906638,77906726,Ctnna2
13066112,13066134,Proz,74677210,74677307,Sgsm2
156868051,156868172,9830001H06Rik,133293705,133293719,Arid1a
143107698,143107778,Gm13040,143107585,143107673,Gm13043
72236572,72236652,Timm9,72223442,72223530,Tomm20l
122630397,122630498,Sox6,37972229,37972269,Rreb1
124060698,124060788,Clip1,122456294,122456367,Cux2
118674952,118674983,Itga9,123462043,123462167,Sacm1l
136180799,136180889,Por,131662723,131662738,Thsd7b
28325568,28325658,Pld3,3690901,3690918,Ankib1
43022390,43022480,Pdss2,1.7333708917333798e+17,173337139173338050,Arhgap30
98122287,98122397,Cdk12,9557443795577972,9557444395577980,Zfp652
33375574,33375654,Exoc4,104862141,104862231,Clns1a
118674952,118674988,Itga9,70963677,70963775,Dlgap1
10931029,10931109,Fhit,33967740,33967828,Wdfy4
135724610,135724700,Grin2b,54604037,54604059,Aga
80042172,80042252,Lrrtm4,57595912,57596000,Edc3
78350927,78351007,Fut8,123461936,123462024,Sacm1l
78350940,78351020,Fut8,123461905,123461993,Sacm1l
115489481,115489561,Sppl3,4080261240802738,4080262340802815,Crtam
60133102,60133182,Cdh23,104927874,104927962,Cpne4
35566148,35566267,Sil1,123462082,123462099,Sacm1l
28597061,28597136,Opcml,119603152,119603166,Rptor
123462021,123462053,Sacm1l,108557578,108557676,Aknad1
136782060,136782150,2210009G21Rik,123461874,123461942,Sacm1l
129541936,129541959,Klrd1,49089176,49089274,Kcnip4
8925321289256662,8925326189256693,Cpt1b,89256723,89256811,Chkb
123461991,123462082,Sacm1l,72031096,72031147,Rapgef4
15894511,15894591,Csmd1,1951424119514421,1951426819514482,Nova2
44869944,44870024,Jarid2,57391485,57391573,Filip1l
58903343,58903422,Casp8,90856025,90856055,Celf1
45961560,45961650,Plcxd2,142822140,142822196,St8sia1
118674950,118674986,Itga9,6538839865388561,6538844165388624,Fam114a1
138955319,138955399,Fgfr2,110060212,110060300,Pde4d
20619270,20619360,Ece2,20619477,20619527,Camk2n2
70587334,70587387,Tlk1,7797775677978012,7797784477978022,Traf4
78350925,78351005,Fut8,123461907,123461995,Sacm1l
20619266,20619356,Ece2,20619425,20619487,Camk2n2
16257987,16258067,Vstm2a,49224792,49224825,Kcnip4
123462015,123462095,Sacm1l,47788068,47788156,Zfp398
57895802,57895882,Akap2,57895903,57895991,Gm20459
70963679,70963769,Dlgap1,123461996,123462060,Sacm1l
69669636,69669710,Tnk1,123461893,123461991,Sacm1l
78350940,78351020,Fut8,123461934,123462022,Sacm1l
123462042,123462082,Sacm1l,18093425,18093523,Mllt10
98738355,98738420,Lmbr1l,65217614,65217694,Nedd4l
55056349,55056429,Mmp14,55097407,55097495,Rem2
66836858,66836938,1110028C15Rik,3458953,3459041,Gm1973
123462081,123462161,Sacm1l,70963745,70963833,Dlgap1
78350936,78351016,Fut8,123461928,123462016,Sacm1l
88624418,88624498,Ap3b2,127558356,127558444,Abca16
44861500,44861580,Zeb2,67788306,67788394,Bend4
78510520,78510601,Mogat1,43641671,43641759,Zbtb20
78545057,78545118,D16Ertd472e,11788585611788606e10,11788587311788615e10,Ptprf
36559002,36559092,Lingo2,34289066,34289125,Slc22a23
25878539,25878652,Nlgn1,67661325,67661350,Mdga2
123462018,123462098,Sacm1l,70963677,70963765,Dlgap1
28325568,28325658,Pld3,3690901,3690918,Ankib1
136758223,136758248,2210009G21Rik,42186073,42186143,Lrp1b
81780468,81780548,Csdc2,8178058981781958,8178060981782026,Pmm1
3745838837464531,3745840037464536,Spata5,8507604485076608,8507605185076699,Abcg5
123462015,123462096,Sacm1l,70963685,70963773,Dlgap1
3565372,3565454,Gdi2,3565502,3565590,BC016423
38173360,38173448,Rev1,59990950,59990966,Fam117b
123462041,123462082,Sacm1l,10329477210329651e10,1032947771032966e11,Nckap1l
55311527,55311559,G3bp1,91170379,91170477,Fbln2
70963683,70963761,Dlgap1,123462082,123462127,Sacm1l
112124752,112124827,Arpp21,121284329,121284387,Srgap1
65592271,65592348,Astn2,123378198,123378227,Plekha7
57391448,57391538,Filip1l,122014707,122014722,4933406J08Rik
127898558,127898638,Nckap5,31681141,31681229,Fibcd1
136781357,136781422,2210009G21Rik,123462016,123462076,Sacm1l
57524826,57524843,Emr1,49053095,49053179,Kcnip4
56223574,56223654,C230081A13Rik,123461889,123461978,Sacm1l
21445888,21445968,Gpr158,91558057,91558145,Nrxn3
17355757,17355837,Csmd1,9637979,9638067,Dip2c
135805555135877380,1.3580560513587741e+17,Plcb4,135877439135907490,135877481135907540,Pak7
56506907,56506964,Fgf13,47322677,47322775,Trerf1
144496116,144496207,Ebf3,135249914,135249935,Ren1
123462018,123462082,Sacm1l,4590225645906180,4590228545906233,Adam19
101044578101048400,101044623101048450,Cntnap1,10104851510104947e10,10104852510104945e10,Ezh1
6531459,6531539,Nrxn2,70963689,70963777,Dlgap1
77081829,77081871,Rbfox2,100461779,100461884,Dnajc7
123462015,123462095,Sacm1l,70963688,70963776,Dlgap1
123462015,123462095,Sacm1l,70963676,70963764,Dlgap1
70031644,70031724,Slc16a13,7003177070039022,7003178970039091,Bcl6b
110691148,110691228,Dlk1,77296336,77296424,Ankrd13b
49500900,49500990,Grik2,7587364975876425,7587365275876437,Samsn1
70963683,70963773,Dlgap1,123462043,123462062,Sacm1l
1.1711722311714141e+17,117117252117141470,Sept9,31797987,31798075,Nek4
38918935,38918957,Igsf11,36898743,36898841,Golgb1
21639265,21639345,Dock6,2163938921640911,2163939121640997,Gm6484
60986214,60986282,Tcof1,1729391617295371,1729401017295375,Pi4ka
132706338,132706433,Il4ra,123462082,123462112,Sacm1l
49136664,49136744,Kcnip4,68813087,68813175,Rora
6970766169708510,6970770669708545,Ssb,6971151769712126,6971156269712169,Mettl5
123462018,123462082,Sacm1l,5379273,5379346,Camk1d
57595910,57595990,Edc3,52007869,52007958,Gm7247
143799071,143799161,Rrbp1,46153792,46153819,Nolc1
83199896,83199976,Slc4a5,115657174,115657262,2310067B10Rik
79862700,79862718,Wbp4,80850429,80850527,Rad51l1
7515936475159824,7515938775159881,Rpa1,7515989775162819,7515990675162898,Smyd4
5089948,5089982,Ppp1r9a,8648827286490750,8648830286490818,Srbd1
34877995,34878047,Fam168b,27611103,27611201,Grm4
67667656,67667736,Mdga2,122860982,122861070,Hpcal4
78350927,78351007,Fut8,123461904,123461992,Sacm1l
35723051,35723069,Ttll11,8147097,8147195,Adam22
11741720,11741810,Park2,111311993,111312010,Zfhx3
78350924,78351004,Fut8,123461909,123461997,Sacm1l
58933244,58933310,Obscn,125068958,125069056,Tctn2
72231355,72231472,Zfp869,136716015,136716034,Gucy2c
135909741,135909831,Hip1,83149668,83149713,Arfgap3
22331462,22331542,Rims1,70963679,70963767,Dlgap1
7605651776072626,7605655976072664,Gfral,7607271176074667,7607272276074744,Hcrtr2
123462157,123462189,Sacm1l,21406293,21406391,Kcnq5
155214307,155214387,Mxra8,155214154,155214242,Gm10562
165277943,165278046,Slc13a3,20595724,20595740,Vwa5b2
85173623,85173703,App,13932175,13932263,Mpv17l
64993911,64994002,Plekhm3,28330914,28330949,Zfp523
32434749,32434829,Pcyt1a,77349401,77349489,Ptprd
1.5817528615817722e+17,158175351158177250,Lrrc7,73186363,73186384,2810055F11Rik
76542668,76542748,Mctp1,35384463,35384551,Ddx39b
1.0306022710306381e+17,103060248103063870,1700023F06Rik,103058301103060080,103058313103060130,Fmnl1
